City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
280,Fredericton,45.9454,-66.6656,26.6,86,1,4.61,CA,2021-01-13 00:01:17
281,Morondava,-20.2833,44.2833,80.64,81,81,4.76,MG,2021-01-13 00:01:18
282,Merauke,-8.4667,140.3333,79.57,88,100,9.71,ID,2021-01-13 00:01:18
283,Boddam,57.4667,-1.7833,35.01,86,40,8.05,GB,2021-01-13 00:01:18
284,Saldanha,-33.0117,17.9442,73.4,68,0,4.61,ZA,2021-01-13 00:01:18
285,Areka,7.0667,37.7,60.91,71,70,6.31,ET,2021-01-13 00:01:18
286,Gangarampur,25.4,88.5167,51.01,49,3,5.84,IN,2021-01-13 00:01:19
287,Ochakiv,46.6128,31.5498,30.0,100,90,13.42,UA,2021-01-13 00:01:19
288,Mujiayingzi,42.1167,118.7833,4.24,86,1,4.79,CN,2021-01-13 00:01:19
289,West Bay,19.3667,-81.4167,80.6,78,40,10.36,KY,2021-01-13 00:01:19
290,Lagoa,39.05,-27.9833,60.19,88,83,11.21,PT,2021-01-13 00:01:19
291,Sayyan,15.1718,44.3244,36.03,79,28,4.12,YE,2021-01-13 00:01:19
292,Matara,5.9485,80.5353,75.72,87,88,7.11,LK,2021-01-13 00:01:19
293,Waipawa,-41.4122,175.5153,75.2,50,10,14.97,NZ,2021-01-13 00:01:19
294,Dalvik,65.9702,-18.5286,14.0,79,0,8.01,IS,2021-01-13 00:01:20
295,Prince Rupert,54.3161,-130.3201,44.6,70,20,11.5,CA,2021-01-13 00:01:20
296,Aksu,41.1231,80.2644,12.7,76,95,1.45,CN,2021-01-13 00:01:20
297,Khorixas,-20.3667,14.9667,66.83,81,100,10.38,NA,2021-01-13 00:01:20
298,Guiren,33.6697,118.1889,36.86,78,0,11.48,CN,2021-01-13 00:01:21
299,Ternate,0.8,127.4,83.05,75,79,6.58,ID,2021-01-13 00:01:21
300,Bundaberg,-24.85,152.35,86.0,65,75,13.8,AU,2021-01-13 00:01:21
301,Chirawa,28.2408,75.6448,49.08,42,0,4.9,IN,2021-01-13 00:01:21
302,Zhezkazgan,47.8043,67.7144,-0.26,92,0,6.98,KZ,2021-01-13 00:01:22
303,Changli,39.7042,119.1506,23.7,78,0,8.52,CN,2021-01-13 00:00:34
304,Zhuhai,22.2769,113.5678,50.0,61,0,8.05,CN,2021-01-13 00:00:56
305,Lichuan,30.3,108.85,31.44,77,0,1.63,CN,2021-01-13 00:01:22
306,Alice,27.7523,-98.0697,51.8,58,90,4.92,US,2021-01-12 23:58:18
307,Nyaunglebin,17.95,96.7333,64.45,68,64,4.14,MM,2021-01-13 00:01:23
308,Diffa,13.3154,12.6113,66.67,24,0,9.19,NE,2021-01-13 00:01:23
309,Kampot,10.6167,104.1833,69.8,56,0,6.91,KH,2021-01-13 00:01:07
310,Dembi Dolo,8.5333,34.8,60.91,41,23,3.91,ET,2021-01-13 00:01:23
311,Kodinsk,58.6881,99.1844,-27.56,84,96,2.19,RU,2021-01-13 00:01:23
312,Inta,66.0317,60.1659,-12.3,88,1,4.29,RU,2021-01-12 23:57:33
313,Zarichne,51.8126,26.129,25.52,98,29,8.14,UA,2021-01-13 00:01:24
314,Price,39.5994,-110.8107,28.4,50,1,0.63,US,2021-01-13 00:01:24
315,Shubarkuduk,49.1447,56.4872,-6.41,87,29,3.62,KZ,2021-01-13 00:01:24
316,Tuatapere,-46.1333,167.6833,73.4,46,81,3.62,NZ,2021-01-13 00:01:24
317,Greeneville,36.1632,-82.831,33.8,93,1,1.25,US,2021-01-13 00:01:24
318,Encruzilhada,-15.5314,-40.9094,68.74,94,13,6.98,BR,2021-01-13 00:01:24
319,Ancud,-41.8697,-73.8203,55.4,67,90,4.61,CL,2021-01-13 00:01:24
320,Avigliana,45.0771,7.3986,39.0,51,1,3.0,IT,2021-01-13 00:01:24
321,Langxiang,46.95,128.8833,1.38,92,100,1.92,CN,2021-01-13 00:01:25
322,Ballyshannon,54.5,-8.1833,46.99,97,100,4.0,IE,2021-01-13 00:01:25
323,Iquique,-20.2208,-70.1431,69.8,68,40,13.8,CL,2021-01-13 00:01:25
324,Mananjary,-21.2167,48.3333,74.34,91,3,5.99,MG,2021-01-13 00:01:25
325,Hualmay,-11.0964,-77.6139,71.13,82,88,7.27,PE,2021-01-13 00:01:26
326,Coihaique,-45.5752,-72.0662,57.2,54,20,5.75,CL,2021-01-13 00:01:26
327,Taseyevo,57.2169,94.8978,-26.57,85,51,1.66,RU,2021-01-13 00:01:26
328,Havoysund,70.9963,24.6622,21.2,42,0,6.91,NO,2021-01-13 00:01:26
329,Hasaki,35.7333,140.8333,35.6,93,20,2.3,JP,2021-01-13 00:01:26
330,Maceio,-9.6658,-35.7353,77.0,83,20,5.75,BR,2021-01-13 00:01:26
331,Griffith,41.5284,-87.4237,32.0,93,1,6.91,US,2021-01-13 00:01:27
332,Cooma,-36.2333,149.1333,78.8,38,8,11.5,AU,2021-01-13 00:01:27
333,Senador Guiomard,-10.1522,-67.7392,78.8,89,40,11.5,BR,2021-01-13 00:01:27
334,Otane,-39.8833,176.6333,76.35,43,9,8.81,NZ,2021-01-13 00:01:27
335,Mineiros,-17.5694,-52.5511,71.24,85,98,0.92,BR,2021-01-13 00:01:27
336,Ambon,-3.6954,128.1814,86.0,74,20,4.61,ID,2021-01-13 00:01:28
337,Belmonte,-15.8631,-38.8828,78.8,73,20,10.36,BR,2021-01-13 00:01:28
338,Maridi,4.9158,29.4742,75.22,29,34,2.53,SS,2021-01-13 00:01:28
339,Aklavik,68.2191,-135.0107,3.2,85,99,2.3,CA,2021-01-13 00:01:28
340,Avera,33.194,-82.5271,46.4,93,90,5.75,US,2021-01-13 00:01:29
341,Zhigalovo,54.8097,105.1578,-22.97,82,96,2.21,RU,2021-01-13 00:01:29
342,Luanda,-8.8368,13.2343,77.0,78,20,5.75,AO,2021-01-13 00:00:14
343,Victoria,22.2855,114.1577,52.0,48,0,6.73,HK,2021-01-12 23:58:37
344,Clifton Springs,-38.15,144.5667,71.01,64,14,4.61,AU,2021-01-13 00:01:29
345,Hokitika,-42.7167,170.9667,64.72,65,0,7.11,NZ,2021-01-13 00:01:29
346,Bosaso,11.2842,49.1816,70.92,65,28,5.61,SO,2021-01-13 00:01:29
347,Puteyets,65.1716,57.091,-13.9,89,47,2.68,RU,2021-01-13 00:01:30
348,Basco,20.4487,121.9702,67.28,80,96,28.86,PH,2021-01-13 00:01:30
349,Atasu,48.6814,71.6433,-10.52,90,93,8.43,KZ,2021-01-13 00:01:30
350,Ulaangom,49.9811,92.0667,-15.14,86,89,0.74,MN,2021-01-13 00:01:30
351,Barcelona,41.3888,2.159,42.01,70,0,13.8,ES,2021-01-12 23:57:48
352,Oktyabrskiy,54.4815,53.471,-9.47,90,96,2.71,RU,2021-01-13 00:01:30
353,Lamu,-2.2717,40.902,76.08,86,0,11.56,KE,2021-01-13 00:01:31
354,Doka,13.5167,35.7667,67.78,33,4,11.16,SD,2021-01-13 00:01:31
355,Skjervoy,70.0311,20.9714,24.12,85,97,14.61,NO,2021-01-13 00:01:31
356,Fortuna,40.5982,-124.1573,57.99,100,90,19.57,US,2021-01-13 00:01:31
357,Waw,7.7029,27.9953,70.38,23,0,5.3,SS,2021-01-13 00:01:31
358,Laguna,38.421,-121.4238,57.2,62,90,5.75,US,2021-01-13 00:01:32
359,Sechura,-5.5569,-80.8222,75.06,68,15,17.94,PE,2021-01-13 00:01:32
360,Neryungri,56.6709,124.6491,-29.72,83,99,1.32,RU,2021-01-13 00:01:32
361,Anadyr,64.75,177.4833,-18.0,76,0,4.47,RU,2021-01-13 00:01:32
362,Kolo,52.2002,18.6387,33.01,99,100,3.0,PL,2021-01-13 00:01:32
363,Katsuura,35.1333,140.3,41.0,93,20,4.61,JP,2021-01-13 00:01:33
364,Jos,9.9167,8.9,60.64,30,0,4.05,NG,2021-01-13 00:01:33
365,Portland,45.5234,-122.6762,57.2,88,90,13.8,US,2021-01-13 00:00:45
366,Candido Mendes,-1.4467,-45.7167,75.38,90,82,3.33,BR,2021-01-13 00:00:37
367,Santa Clara,22.4,-79.9667,75.2,88,75,9.22,CU,2021-01-13 00:01:34
368,Labuhan,-6.8844,112.2051,80.49,81,100,11.63,ID,2021-01-13 00:01:34
369,Khash,28.2211,61.2158,38.71,40,0,5.26,IR,2021-01-12 23:58:22
370,Riyadh,24.6877,46.7219,46.4,42,0,5.95,SA,2021-01-13 00:00:01
371,Dolores,-36.3132,-57.6792,58.14,51,0,7.05,AR,2021-01-13 00:01:34
372,Esmeraldas,-19.7625,-44.3139,77.0,73,40,12.66,BR,2021-01-13 00:01:34
373,Flin Flon,54.7682,-101.865,32.0,74,1,6.91,CA,2021-01-12 23:58:05
374,Santa Cruz,-17.8,-63.1667,77.0,83,75,6.67,BO,2021-01-12 23:58:03
375,Leninskoye,41.7589,69.3864,35.6,80,40,2.3,KZ,2021-01-13 00:01:35
376,Hvide Sande,56.0045,8.1294,39.99,79,100,7.0,DK,2021-01-13 00:01:35
377,West Plains,36.7281,-91.8524,39.2,60,1,3.44,US,2021-01-13 00:01:35
378,Worcester,42.3334,-71.8328,32.0,64,90,5.75,US,2021-01-13 00:01:35
379,Pizarro,4.9533,-77.366,78.06,89,84,5.79,CO,2021-01-13 00:01:35
380,Lata,40.1629,-8.3327,37.0,86,3,4.61,PT,2021-01-13 00:01:36
381,Cockburn Town,21.4612,-71.1419,78.28,78,87,18.37,TC,2021-01-13 00:01:36
382,Saint-Pierre,-21.3393,55.4781,77.0,94,75,2.3,RE,2021-01-13 00:00:09
383,Xingtai,37.0631,114.4942,36.39,59,0,3.36,CN,2021-01-13 00:01:13
384,Okhotsk,59.3833,143.3,-11.9,89,87,5.46,RU,2021-01-13 00:01:36
385,Shakiso,5.75,38.9167,56.57,67,35,3.36,ET,2021-01-13 00:01:36
386,Puerto Escondido,15.85,-97.0667,78.8,78,1,2.82,MX,2021-01-13 00:01:36
387,Aswan,24.0934,32.907,61.59,45,0,6.08,EG,2021-01-13 00:01:37
388,Hebi,35.8992,114.1925,39.58,52,9,4.83,CN,2021-01-13 00:01:37
389,Coquimbo,-29.9533,-71.3436,60.8,77,40,8.05,CL,2021-01-13 00:00:25
390,Rocha,-34.4833,-54.3333,57.27,59,51,6.38,UY,2021-01-13 00:01:37
391,Kapoeta,4.7717,33.5903,81.23,28,46,6.71,SS,2021-01-13 00:01:37
392,Iqaluit,63.7506,-68.5145,5.0,72,90,5.75,CA,2021-01-12 23:59:35
393,Rochelle,46.25,-1.0,48.2,100,90,13.8,FR,2021-01-13 00:01:38
394,Sur,22.5667,59.5289,63.99,59,35,6.26,OM,2021-01-13 00:01:38
395,Svetlyy,54.675,20.1347,32.0,100,90,4.47,RU,2021-01-13 00:01:39
396,Mashhad,36.297,59.6062,35.6,48,0,4.61,IR,2021-01-13 00:01:39
397,Abu Kamal,34.4506,40.9171,56.28,39,17,6.62,SY,2021-01-13 00:01:39
398,Abong Mbang,3.9833,13.1833,65.44,80,39,3.56,CM,2021-01-13 00:01:39
399,Ixtapa,20.7,-105.2,71.6,73,90,12.66,MX,2021-01-13 00:00:19
400,Nikolskoye,59.7035,30.7861,8.6,78,75,20.13,RU,2021-01-13 00:01:39
401,Wageningen,51.9667,5.6667,36.0,100,20,4.61,NL,2021-01-13 00:01:39
402,Ballina,-28.8667,153.5667,78.8,57,10,12.66,AU,2021-01-13 00:01:39
403,Kristiinankaupunki,62.2743,21.376,27.19,94,100,19.06,FI,2021-01-13 00:01:39
404,Yuci,37.6803,112.7319,30.2,27,0,4.47,CN,2021-01-13 00:01:40
405,Mahabad,36.7631,45.7222,38.23,74,0,2.64,IR,2021-01-13 00:01:40
406,Shingu,33.7333,135.9833,39.2,70,20,6.91,JP,2021-01-13 00:01:40
407,Harduaganj,27.95,78.1667,44.83,54,0,5.23,IN,2021-01-13 00:01:40
408,Qeshm,26.9581,56.2719,53.6,23,0,4.61,IR,2021-01-12 23:57:46
409,Gravdal,68.1214,13.5031,32.22,88,92,10.65,NO,2021-01-13 00:01:41
410,Sol-Iletsk,51.1631,54.9918,-6.02,91,89,4.85,RU,2021-01-13 00:01:41
411,Tamra,32.8486,35.2047,64.0,45,100,4.0,IL,2021-01-13 00:01:41
412,Nikolayevka,53.1257,47.2041,-7.53,90,76,2.71,RU,2021-01-13 00:01:41
413,Kudahuvadhoo,2.6708,72.8944,82.04,77,80,17.74,MV,2021-01-13 00:01:41
414,Svetlogorsk,52.6333,29.7333,26.04,98,96,10.69,BY,2021-01-13 00:01:41
415,Harper,4.375,-7.7169,78.76,85,46,8.95,LR,2021-01-13 00:01:42
416,Narsaq,60.9167,-46.05,37.4,60,75,3.44,GL,2021-01-13 00:01:42
417,Songjianghe,42.1859,127.479,15.57,96,100,4.88,CN,2021-01-13 00:01:42
418,Perth,-31.9333,115.8333,70.0,52,0,13.8,AU,2021-01-12 23:57:51
419,Popondetta,-8.7537,148.2534,90.37,54,76,3.2,PG,2021-01-13 00:01:43
420,Yei,4.095,30.6779,72.05,35,36,1.48,SS,2021-01-13 00:01:43
421,Santo Antonio Do Sudoeste,-26.0736,-53.7253,71.51,94,100,6.67,BR,2021-01-13 00:01:43
422,Bredy,52.4153,60.3411,-15.59,87,93,4.41,RU,2021-01-13 00:01:43
423,Pucallpa,-8.3791,-74.5539,86.0,70,20,6.91,PE,2021-01-13 00:01:43
424,Loreto,22.2667,-101.9667,61.23,28,81,10.98,MX,2021-01-13 00:01:44
425,Roswell,34.0232,-84.3616,41.0,87,90,8.05,US,2021-01-13 00:00:57
426,Kismayo,-0.3582,42.5454,77.14,79,0,17.94,SO,2021-01-12 23:59:26
427,Abu Dhabi,24.4667,54.3667,60.8,77,0,2.3,AE,2021-01-13 00:01:02
428,San Juan,-31.5375,-68.5364,79.34,30,0,7.29,AR,2021-01-13 00:00:44
429,Uruzgan,32.8333,66.0,33.57,57,0,8.3,AF,2021-01-13 00:01:44
430,Atocha,-20.9333,-66.2333,52.3,64,78,7.85,BO,2021-01-13 00:01:44
431,Padang,-0.9492,100.3543,77.13,75,99,5.03,ID,2021-01-13 00:01:36
432,Dovolnoye,54.4958,79.6671,-10.44,87,100,14.29,RU,2021-01-13 00:01:45
433,Saint Anthony,45.0205,-93.218,37.4,69,1,4.61,US,2021-01-13 00:01:45
434,Qui Nhon,13.7667,109.2333,60.76,82,73,12.73,VN,2021-01-13 00:01:45
435,Bahia De Caraquez,-0.6,-80.4167,80.6,74,20,12.66,EC,2021-01-13 00:01:45
436,Ilebo,-4.3167,20.5833,71.92,90,100,0.76,CD,2021-01-13 00:01:45
437,Lisala,2.15,21.5167,70.74,44,48,1.54,CD,2021-01-13 00:01:45
438,Buckeye,33.3703,-112.5838,64.0,17,5,1.07,US,2021-01-12 23:57:12
439,Guca,43.7767,20.2253,30.2,100,75,1.95,RS,2021-01-13 00:01:46
440,Luba,3.4568,8.5547,80.6,94,20,9.22,GQ,2021-01-13 00:01:46
441,Sillod,20.3,75.65,64.38,64,38,3.04,IN,2021-01-13 00:01:46
442,Nioro,13.35,-15.75,76.3,19,66,11.65,GM,2021-01-13 00:01:46
443,Stutterheim,-32.5708,27.424,65.37,95,97,3.47,ZA,2021-01-13 00:01:46
444,Dongfeng,42.6403,125.5118,11.8,95,100,7.76,CN,2021-01-13 00:01:47
445,Vagur,61.4732,-6.8119,38.32,74,99,8.77,FO,2021-01-13 00:01:47
446,Corinth,37.9407,22.9573,55.99,52,30,3.0,GR,2021-01-13 00:01:47
447,Bairiki,1.3292,172.9752,80.6,83,75,17.27,KI,2021-01-13 00:01:47
448,Lazaro Cardenas,17.9583,-102.2,79.11,64,21,4.99,MX,2021-01-13 00:01:47
449,Poum,-20.2333,164.0167,83.34,79,78,11.27,NC,2021-01-13 00:01:48
450,Nishihara,26.1842,127.7558,57.2,47,75,4.61,JP,2021-01-13 00:01:48
451,Kahului,20.8947,-156.47,86.0,42,40,11.01,US,2021-01-13 00:01:48
452,Fare,-16.7,-151.0167,81.46,75,100,17.69,PF,2021-01-13 00:01:48
453,Saint George,37.1041,-113.5841,48.99,23,1,3.44,US,2021-01-13 00:01:49
454,Danielskuil,-28.1887,23.5395,65.71,73,22,6.64,ZA,2021-01-13 00:01:49
455,Sitia,35.2,26.0986,62.01,72,97,19.75,GR,2021-01-13 00:01:49
456,Sinnamary,5.3833,-52.95,76.78,87,85,11.59,GF,2021-01-13 00:01:49
457,Paamiut,61.994,-49.6678,23.59,96,98,16.67,GL,2021-01-13 00:01:49
458,Rio Gallegos,-51.6226,-69.2181,55.4,35,75,20.71,AR,2021-01-13 00:01:33
459,Srednekolymsk,67.45,153.6833,-36.47,83,64,2.44,RU,2021-01-13 00:01:49
460,Peace River,56.2501,-117.286,30.2,80,90,11.5,CA,2021-01-12 23:57:38
461,Almazar,40.3217,69.0106,33.8,80,75,8.95,UZ,2021-01-13 00:01:50
462,Orlovskiy,46.8714,42.0592,31.68,98,100,19.98,RU,2021-01-13 00:01:51
463,Panji,-7.7253,114.0995,80.8,78,89,5.26,ID,2021-01-13 00:01:51
464,Svolvaer,68.2342,14.5683,30.0,60,91,7.0,NO,2021-01-13 00:01:51
465,Grindavik,63.8424,-22.4338,39.2,81,90,35.68,IS,2021-01-13 00:01:51
466,Sri Aman,1.2376,111.4621,75.2,100,91,0.27,MY,2021-01-13 00:01:51
467,Asau,46.4333,26.4,30.2,100,90,8.05,RO,2021-01-13 00:01:52
468,Manta,-0.95,-80.7333,80.6,74,20,12.66,EC,2021-01-13 00:01:52
469,La Rioja,42.25,-2.5,37.4,81,90,8.05,ES,2021-01-12 23:57:12
470,Boden,65.8252,21.6886,1.4,85,90,12.66,SE,2021-01-13 00:01:52
471,Tiszanana,47.5667,20.5333,30.99,93,90,4.61,HU,2021-01-13 00:01:52
472,Kikugawa,34.7563,138.0874,42.01,70,20,19.57,JP,2021-01-13 00:01:53
473,Angoche,-16.2325,39.9086,77.32,83,5,9.44,MZ,2021-01-13 00:01:53
474,Bathsheba,13.2167,-59.5167,78.8,69,20,18.41,BB,2021-01-13 00:01:53
475,Panacan,9.2463,118.4082,78.8,78,40,6.91,PH,2021-01-13 00:01:53
476,Praya,14.9215,-23.5087,69.8,68,20,19.57,CV,2021-01-13 00:01:53
477,Nouna,12.7333,-3.8667,73.4,18,0,8.43,BF,2021-01-13 00:01:53
478,Gornyy,55.1153,83.9059,-19.71,84,76,7.45,RU,2021-01-13 00:01:54
479,Mogadishu,2.0371,45.3438,75.81,81,27,20.6,SO,2021-01-13 00:01:54
480,Am Timan,11.0297,20.2827,67.57,23,18,5.08,TD,2021-01-13 00:01:54
481,Barabinsk,55.3571,78.357,-18.96,85,63,11.16,RU,2021-01-13 00:01:54
482,Rancho Palos Verdes,33.7445,-118.387,64.99,48,75,13.8,US,2021-01-13 00:01:54
483,Varhaug,58.6147,5.6457,39.2,81,75,29.93,NO,2021-01-13 00:01:54
484,Lompoc,34.6391,-120.4579,59.0,82,1,8.05,US,2021-01-13 00:01:55
485,Yonibana,8.4447,-12.245,74.71,89,3,1.97,SL,2021-01-13 00:01:55
486,Melo,-32.3667,-54.1833,62.38,70,100,12.73,UY,2021-01-13 00:01:55
487,Sakaiminato,35.55,133.2333,39.2,81,75,8.05,JP,2021-01-13 00:01:55
488,Tura,25.5198,90.2201,54.46,52,0,1.99,IN,2021-01-13 00:01:55
489,Kirakira,-10.4544,161.9205,79.05,84,100,5.86,SB,2021-01-13 00:01:56
490,Vanimo,-2.6741,141.3028,86.23,64,93,3.04,PG,2021-01-13 00:01:56
491,Ugoofaaru,5.6667,73.0,80.47,79,100,18.25,MV,2021-01-13 00:01:56
492,Tigre,-34.426,-58.5796,70.0,52,0,10.36,AR,2021-01-12 23:57:15
493,Mangrol,21.1167,70.1167,67.73,31,0,13.38,IN,2021-01-13 00:01:56
494,Hovd,48.0056,91.6419,15.4,82,87,8.66,MN,2021-01-13 00:01:57
495,Uray,60.1247,64.7758,-20.99,86,56,4.47,RU,2021-01-13 00:01:57
496,Soltau,52.9833,9.8333,33.01,93,40,12.66,DE,2021-01-13 00:01:57
497,Amapa,1.0,-52.0,73.9,92,71,3.44,BR,2021-01-13 00:01:57
498,Moron,-34.6534,-58.6198,71.01,54,0,5.99,AR,2021-01-13 00:01:57
499,Bima,-8.4667,118.7167,83.07,78,88,3.74,ID,2021-01-13 00:01:57
500,Pangnirtung,66.1451,-65.7125,1.4,92,75,4.0,CA,2021-01-13 00:01:58
501,Galeana,24.8333,-100.0667,33.91,87,18,2.3,MX,2021-01-13 00:01:58
502,Ayan,56.45,138.1667,-16.44,80,4,1.28,RU,2021-01-13 00:01:58
503,Hofn,64.2539,-15.2082,34.25,88,100,9.48,IS,2021-01-13 00:01:59
504,Lincoln,40.8,-96.667,51.8,46,1,5.75,US,2021-01-12 23:59:43
505,Nalut,30.3333,10.85,46.11,55,72,7.65,LY,2021-01-13 00:01:59
506,Eureka,40.8021,-124.1637,57.99,92,100,7.0,US,2021-01-12 23:58:33
507,Usta Muhammad,28.1794,68.0445,50.99,35,16,0.87,PK,2021-01-13 00:01:59
508,Honningsvag,70.9821,25.9704,19.94,93,100,29.64,NO,2021-01-13 00:01:59
509,Usogorsk,63.4106,48.6872,-14.04,85,4,3.09,RU,2021-01-13 00:02:00
510,Ostashkov,57.1467,33.1075,13.03,96,100,9.13,RU,2021-01-13 00:02:00
511,Ambilobe,-13.2,49.05,74.08,93,23,1.16,MG,2021-01-13 00:02:00
512,Jijiga,9.35,42.8,54.23,41,29,10.87,ET,2021-01-13 00:02:00
513,Bay Roberts,47.5999,-53.2648,32.0,65,100,6.02,CA,2021-01-13 00:02:00
514,Duartina,-22.4144,-49.4039,77.0,88,20,2.3,BR,2021-01-13 00:02:00
515,Seddon,-37.8068,144.8916,75.99,60,4,3.44,AU,2021-01-13 00:02:01
516,Port Augusta,-32.5,137.7667,91.0,64,17,5.75,AU,2021-01-13 00:02:01
517,Conde,-7.2597,-34.9075,78.8,78,20,5.75,BR,2021-01-13 00:02:01
518,Hambantota,6.1241,81.1185,76.98,88,64,9.82,LK,2021-01-13 00:02:01
519,Pemangkat,1.1667,108.9667,78.48,86,98,16.08,ID,2021-01-13 00:02:01
520,Abu Zabad,12.35,29.25,67.57,33,0,10.71,SD,2021-01-13 00:02:02
521,Shimanovsk,52.0,127.7,-11.52,87,100,5.68,RU,2021-01-13 00:02:02
522,Taoudenni,22.6783,-3.9836,61.83,29,99,11.23,ML,2021-01-13 00:02:02
523,Banes,20.9625,-75.7186,78.8,73,40,12.66,CU,2021-01-13 00:02:02
524,Lambarene,-0.7001,10.2406,75.49,92,91,3.53,GA,2021-01-13 00:02:02
525,Atar,20.5169,-13.0499,59.29,34,60,11.52,MR,2021-01-13 00:02:02
526,Lasa,46.6166,10.7002,28.4,93,90,3.44,IT,2021-01-13 00:02:03
527,Kalmar,56.6616,16.3616,32.0,100,90,3.44,SE,2021-01-13 00:02:03
528,Chapais,49.7834,-74.8492,24.8,93,90,4.61,CA,2021-01-13 00:02:03
529,Bardiyah,31.7561,25.0865,62.42,74,100,18.63,LY,2021-01-13 00:02:03
530,Isetskoye,56.4858,65.3226,-20.83,87,100,4.81,RU,2021-01-13 00:02:04
531,Thunder Bay,48.4001,-89.3168,30.2,80,75,2.3,CA,2021-01-12 23:58:29
532,Benguela,-12.5763,13.4055,75.45,74,54,6.62,AO,2021-01-13 00:02:04
533,Chifeng,42.2683,118.9636,3.63,87,20,3.98,CN,2021-01-13 00:02:04
534,Montelimar,44.5584,4.7509,44.01,77,79,3.0,FR,2021-01-13 00:02:04
535,Narrabri,-30.3167,149.7833,80.6,41,0,3.44,AU,2021-01-13 00:02:04
536,Kyzyl-Suu,42.3414,78.0056,28.0,80,99,3.06,KG,2021-01-13 00:02:05
537,Domat,46.8348,9.4508,34.0,95,98,0.07,CH,2021-01-13 00:02:05
538,Spring Valley,36.108,-115.245,55.4,16,90,3.44,US,2021-01-13 00:00:02
539,Caravelas,-17.7125,-39.2481,75.87,86,0,5.1,BR,2021-01-13 00:02:05
540,Maine-Soroa,13.2114,12.0241,66.99,23,0,9.01,NE,2021-01-13 00:02:05
541,Bela Vista,-22.1089,-56.5211,84.22,61,43,4.03,BR,2021-01-13 00:02:05
542,Nautla,20.2167,-96.7833,57.69,70,97,8.93,MX,2021-01-13 00:02:05
543,Damghan,36.1683,54.348,34.63,75,0,0.38,IR,2021-01-13 00:02:06
544,Sangueya,10.7,-14.3667,73.0,91,0,0.94,GN,2021-01-13 00:02:06
545,Dubbo,-32.25,148.6167,84.2,42,0,9.22,AU,2021-01-13 00:02:06
546,Usinsk,65.9939,57.5281,-12.55,85,2,4.5,RU,2021-01-13 00:02:06
547,Luau,-10.7073,22.2247,64.22,82,100,2.82,AO,2021-01-13 00:02:06
548,Kaeo,-35.1,173.7833,69.01,91,56,8.99,NZ,2021-01-13 00:02:06
549,Trat,12.5,102.5,58.75,57,22,8.52,TH,2021-01-13 00:02:07
550,Jawhar,2.7809,45.5005,71.4,83,29,13.94,SO,2021-01-13 00:02:07
551,Tsiroanomandidy,-18.7667,46.0333,70.45,88,40,3.11,MG,2021-01-13 00:02:07
552,La Ronge,55.1001,-105.2842,32.0,64,4,3.44,CA,2021-01-13 00:02:07
553,Caluquembe,-13.7833,14.6833,58.82,84,92,6.13,AO,2021-01-13 00:02:07
554,Kuytun,54.3419,101.5036,-15.88,89,94,6.08,RU,2021-01-13 00:02:07
555,Banda Aceh,5.5577,95.3222,76.86,82,100,12.59,ID,2021-01-13 00:02:07
556,Tralee,52.2704,-9.7026,51.21,93,100,9.84,IE,2021-01-13 00:02:07
557,Iranshahr,27.2025,60.6848,44.78,37,0,0.92,IR,2021-01-13 00:02:08
558,Ormara,25.2088,64.6357,66.97,29,77,4.81,PK,2021-01-13 00:02:08
559,Biak,-0.9131,122.8766,82.02,71,85,1.12,ID,2021-01-13 00:02:08
560,Hurghada,27.2574,33.8129,60.8,48,0,6.22,EG,2021-01-13 00:00:20
561,Kupang,-10.1667,123.5833,80.6,94,20,4.61,ID,2021-01-13 00:02:09
562,Vaitape,-16.5167,-151.75,81.57,75,100,17.63,PF,2021-01-13 00:02:09
563,Vestmannaeyjar,63.4427,-20.2734,41.34,88,100,48.83,IS,2021-01-13 00:02:09
564,Turukhansk,65.8167,87.9833,-6.47,91,100,11.68,RU,2021-01-13 00:02:09
